lat;lon;x;y;z;val;dqc;
 55.668;12.538;-155542;-814415;7.4904;17.7;0;
 60.2284;24.6413;530937;-268429;0;20.5;0;
 58.9855;10.0252;-285412;-435700;26;17.4;0;
 59.7726;10.8005;-235278;-351370;131;23.8;0;
 63.4876;10.9011;-203325;60702;NA;28.1;1;
 60.8107;9.40143;-303440;-230280;961;15.9;0;
 59.8113;10.8102;-234455;-347105;158;21;0;
 55.5309;9.73567;-333552;-819095;6;22.1;0;
 59.3028;17.9794;169404;-407462;40;24.3;0;
 63.4228;10.4882;-224279;54885;88;22.9;0;
 62.6087;6.446;-436317;-14448;4;21.3;0;
 55.7101;9.60889;-339885;-798420;22;21.8;0;
 63.3705;10.3616;-230981;49532;122;25.4;0;
 60.2035;24.9749;549591;-268365;30;19.2;0;
 58.9503;5.71195;-532113;-412174;NA;17.3;1;
 65.8206;13.901;-50114;314195;375;18.5;5;
 59.0312;6.03227;-512630;-405850;73;18.3;0;
 58.9049;8.74437;-359559;-438227;318;13.8;0;
 59.431;15.3139;17785;-397061;43;23.3;0;
 60.8433;9.40222;-303082;-226670;931;16.2;0;
 69.6458;18.9078;152162;745377;NA;11.1;1;
 60.1408;18.5651;197504;-312581;7;21.2;0;
 69.1399;18.1219;124336;687134;18;14.5;0;
 55.6641;13.0663;-122190;-815992;2;18.6;0;
 58.9316;5.75265;-530097;-414573;16;16.4;0;
 57.0137;10.035;-301825;-655147;9;20.3;0;
 55.5681;13.0047;-126415;-826626;0;22.1;4;
 56.6813;12.8748;-130525;-701810;8.95792;17.4;0;
 61.8962;5.86643;-476903;-88819;60;21;0;
 60.6296;8.30341;-364849;-244636;1046;14.2;0;
 59.162;9.62544;-306653;-414253;33;15.9;0;
 55.644;11.9496;-192818;-815507;27;17.8;0;
 59.2559;18.27;186180;-411878;NA;21.7;1;
 59.6375;9.67047;-299704;-361675;225;15.9;0;
 59.0136;6.96716;-459727;-414863;746;14.9;0;
 60.4617;21.9013;377962;-262035;22;17.3;0;
 69.9717;23.2639;316412;797632;61;13.5;0;
 66.0443;17.9021;131173;341635;NA;16.8;1;
 62.451;6.3501;-443531;-31171;26;21.9;0;
 60.2224;24.8286;541274;-267527;30;21.3;0;
 59.8934;10.6156;-244705;-337258;NA;21.3;1;
 58.526;13.7556;-72451;-497274;NA;22.1;1;
 62.4389;6.17512;-452631;-31285;8;24.5;0;
 60.2277;9.49765;-303783;-295379;NA;20.4;1;
 66.0443;17.9014;131141;341634;NA;16.5;1;
 59.1432;9.66388;-304639;-416524;6;17.3;0;
 57.8854;12.4773;-149651;-566508;103;17.3;0;
 55.6094;12.98;-127835;-821951;1;23.8;3;
 62.7338;6.44282;-434632;-639;24;21.4;0;
 55.7;12.4108;-163430;-810516;19;18.7;0;
 63.4272;10.4953;-223893;55348;63;20.1;0;
 56.2657;13.7569;-77256;-749715;71;16.2;0;
 60.1617;24.8884;545576;-273700;0;22.4;0;
 61.477;23.9387;473254;-136424;109;18.4;0;
 56.9622;9.56075;-331075;-658551;14;20;0;
 62.3125;6.94374;-415181;-50407;44;24.9;0;
 69.6947;18.6259;140889;750204;40;12.1;0;
 59.9555;10.4846;-251519;-329854;153;22;0;
 55.4122;10.3341;-296671;-835294;20;22.1;0;
 59.4437;18.0228;171133;-391666;25.7222;22.2;0;
 58.1097;7.98113;-412924;-521855;NA;21.3;1;
 59.8662;10.8188;-233577;-341036;NA;20.9;1;
 59.9288;11.0647;-219432;-334945;169;22.5;0;
 59.6536;10.7887;-236806;-364552;112;20.5;0;
 59.196;9.62415;-306410;-410472;42;16.9;0;
 59.6892;10.5187;-251688;-359570;NA;18.9;1;
 63.3285;19.148;206897;43203;10;19.4;0;
 58.3591;11.2725;-217992;-510269;NA;17.2;1;
 57.951;12.0289;-175895;-558058;81;20.3;0;
 61.8293;16.127;59171;-129666;166;17.9;0;
 59.1514;10.1914;-274513;-417988;78;17;0;
 55.7523;12.5924;-151754;-805107;6;16.8;0;
 63.4078;10.3532;-231099;53699;145;21.5;0;
 59.4192;11.3448;-207055;-392533;-39;22.2;1;
 60.6319;14.892;-5894;-263389;NA;17.7;1;
 58.1931;12.7338;-133232;-532760;NA;22.4;1;
 60.5632;16.7674;96658;-269711;61;17;0;
 59.931;11.0286;-221427;-334577;207;22.3;0;
 67.3377;20.9881;256956;494783;480;15.9;5;
 60.2201;24.7709;538159;-268265;49;21.6;0;
 63.4824;10.9515;-200864;59966;NA;27.5;1;
 59.937;10.9026;-228400;-333469;213;22.3;0;
 61.1532;10.6937;-230970;-197653;844;20.2;0;
 55.8301;11.9592;-191226;-794711;17;19.2;0;
 60.453;5.44818;-522346;-244439;15;17.8;0;
 62.3302;7.35765;-393720;-51056;91;25.4;0;
 60.3152;5.28667;-533420;-258279;32;19.2;0;
 62.6238;29.8755;753848;45752;86;20.3;0;
 64.8329;15.062;2933;203846;653;16.4;5;
 58.1292;8.09183;-406204;-520397;33.6274;19.8;0;
 60.5402;16.2825;70195;-272900;124;16.6;0;
 61.1194;10.4553;-244001;-200524;176;25.1;0;
 63.7381;11.2604;-183904;87424;17;25.4;0;
 59.3803;13.8525;-65111;-402172;NA;27.6;1;
 57.6311;18.298;197063;-592779;46;21.1;0;
 55.7503;12.3895;-164545;-804831;33;19.2;0;
 63.7589;10.0658;-242372;93692;55.6751;26.1;0;
 60.1689;10.2721;-261590;-305308;86;20.5;0;
 67.3798;15.3139;13466;487539;NA;20.4;1;
 59.7945;5.14505;-549986;-314390;31;15.3;0;
 59.3856;10.4753;-256499;-393134;6;17.6;0;
 58.009;14.4551;-32215;-555513;150;21.6;0;
 59.048;9.66352;-305539;-427095;12;17.2;0;
 64.7538;20.8759;278414;207774;13;16.5;0;
 59.4424;18.1086;175993;-391580;14;21.7;0;
 57.466;9.80408;-311754;-603669;NA;18.2;1;
 59.192;18.1355;178875;-419371;51;21.9;0;
 63.4543;10.4475;-226051;58521;38;27.4;4;
 66.7397;13.5015;-65943;416910;4;18.2;0;
 59.8983;10.516;-250217;-336330;49;22;0;
 58.4882;13.2599;-101420;-500818;0;22.4;0;
 55.6273;12.1894;-177752;-818068;55;17.9;0;
 59.7584;10.5134;-251448;-351861;NA;23;1;
 59.6656;9.64207;-301037;-358424;173;16.7;0;
 58.9197;5.61505;-538122;-414742;34;15.2;0;
 60.4146;10.5273;-245593;-279034;192;21.7;0;
 59.745;7.84739;-400527;-339831;757;12.6;0;
 59.9891;15.8166;45475;-334659;95;21.3;0;
 58.8504;5.70667;-534018;-423150;47;17.4;0;
 56.7915;16.6985;103999;-690271;18;17.3;0;
 58.5408;5.7399;-537075;-457587;5;14.8;0;
 59.2001;18.2015;182592;-418284;50;23.3;0;
 60.4632;5.35605;-527177;-242564;109;18.7;0;
 63.1267;27.841;641138;78317;85;15.2;5;
 59.7724;18.1317;175511;-354803;36;22.4;0;
 60.0149;13.1327;-103892;-330566;71;23.6;0;
 60.5382;8.93439;-331537;-258174;617;15.9;0;
 64.7837;21.0961;288502;212056;49.9344;16.9;0;
 59.812;18.8946;217952;-348066;19;22.5;0;
 59.4693;7.93543;-398984;-370899;557;12.9;0;
 56.0987;12.3588;-164877;-765768;NA;17.6;1;
 60.4377;22.3497;402720;-261968;51.9932;21.5;0;
 62.5074;6.42955;-438648;-25501;12;25.3;0;
 55.7467;12.4224;-162489;-805318;27.7325;17.8;0;
 58.4685;12.2328;-161348;-500915;67;19.6;0;
 58.9892;5.63463;-535883;-407241;33;15;0;
 61.8859;8.2584;-352667;-105386;408;26.7;0;
 59.1944;9.54519;-310915;-410270;80;14.4;0;
 58.9434;5.69973;-532919;-412834;105;15.5;0;
 59.7823;10.8027;-235085;-350300;147;22.3;0;
 63.3638;10.3829;-229976;48713;147;28.5;4;
 62.6397;6.81779;-417020;-13497;10;27.9;4;
 57.1084;10.0272;-301480;-644558;16;20.1;0;
 60.5239;8.96759;-329877;-259930;NA;15.8;1;
 55.6909;12.5773;-152964;-811945;8;19.2;0;
 55.6235;12.1422;-180754;-818362;NA;18.7;1;
 57.6281;11.8801;-186446;-593645;9;16.8;0;
 58.9948;5.72291;-530777;-407356;18.6998;15.2;0;
 63.6366;8.67703;-311729;86126;NA;26.1;1;
 58.9753;7.58518;-425012;-423352;236;14.6;0;
 58.2605;8.47682;-382163;-508188;6;17.7;0;
 59.3061;18.0263;172052;-406970;8;25;4;
 59.2654;10.4506;-258844;-406394;5;18.1;0;
 55.6294;8.12379;-434160;-798483;6;15.9;4;
 55.9112;12.5068;-156457;-787116;NA;17.6;1;
 57.0693;12.2876;-164741;-657116;NA;18.4;1;
 55.4369;10.3739;-293945;-832715;15;24.1;0;
 58.7263;5.66599;-538340;-436501;90.4028;16.8;0;
 59.3147;18.0859;175392;-405852;41;20.4;0;
 60.8927;11.564;-185889;-229405;186;20.9;0;
 56.1804;12.5751;-151036;-757161;8;16.8;0;
 59.9816;11.238;-209436;-329654;136;23.7;0;
 59.2059;15.4839;27605;-422080;56;23.6;0;
 69.6655;18.9619;154130;747709;43.6391;11.7;0;
 59.9328;10.7986;-234220;-333562;107;21.2;0;
 68.0748;13.5391;-60906;565759;NA;16;1;
 56.8374;9.88674;-312384;-674086;54;19.2;0;
 58.2598;7.96453;-412069;-505102;37;18.4;0;
 59.9935;15.8133;45285;-334171;85;20.2;0;
 69.2882;17.9929;118430;703468;1;13.2;0;
 57.8394;12.3078;-159915;-571231;74;18.3;0;
 62.7563;7.28329;-391860;-3558;75;28.1;0;
 56.1954;10.2562;-295149;-747438;3;20.9;0;
 60.2834;24.1877;505260;-266026;67;18.6;0;
 59.2671;18.1336;178359;-411018;30;24;0;
 66.8373;13.779;-53526;427527;19;22;0;
 59.2494;10.4084;-261368;-408002;NA;17.4;1;
 55.6596;12.3571;-167004;-814901;14;19;0;
 58.9873;17.9006;166512;-442789;0;25.2;0;
 56.4979;10.3443;-287228;-714078;NA;21.2;1;
 60.9331;15.0353;1908;-229877;NA;17.5;1;
 58.3833;15.7024;41071;-513666;60;21.4;0;
 60.5541;6.61269;-457588;-242168;590;16.3;0;
 59.6692;10.6422;-244913;-362269;91;19.5;0;
 58.4504;5.99763;-523633;-469693;12;15.6;0;
 59.9298;11.0368;-220978;-334738;265;21.4;0;
 59.4117;5.26702;-549661;-357577;NA;17.5;1;
 58.7781;5.81947;-528727;-432059;186;15.4;0;
 55.6405;12.4702;-159945;-817327;NA;18.7;1;
 59.9133;10.7459;-237297;-335535;393;21;0;
 55.5628;11.9553;-192889;-824614;41;17.4;0;
 59.326;17.3255;132150;-406412;24;21.9;0;
 69.7022;29.4509;556901;809910;21;10.6;5;
 63.4097;10.3724;-230131;53841;116;23.2;0;
 62.0515;12.3897;-136016;-102712;834;14;5;
 59.9211;10.6188;-244317;-334193;80;21.5;0;
 59.1883;18.0529;174186;-420010;50;21.9;0;
 58.3852;15.668;39057;-513475;67;23.7;0;
 59.9203;10.9706;-224731;-335565;183;22.7;0;
 59.019;6.96552;-459746;-414254;606;15.2;0;
 55.5284;9.7252;-334237;-819320;15.2393;24.9;4;
 55.6623;12.6304;-149731;-815272;2;18;0;
 62.8758;8.49053;-329442;2878;-116.096;24.2;1;
 59.9746;11.0436;-220293;-329783;117;21.1;0;
 60.1821;17.6332;145723;-310476;47;21.8;0;
 59.9277;10.7208;-238588;-333842;54;20.5;0;
 60.2208;5.38499;-529626;-269482;34;17.7;0;
 59.4224;5.25673;-550057;-356311;9;16.5;0;
 55.8362;13.017;-124710;-796626;NA;17.2;1;
 56.0403;13.6747;-82884;-774839;98;15.4;0;
 59.176;11.1148;-221705;-418816;15;21.8;0;
 60.0893;11.482;-195210;-318450;177;25.5;0;
 58.9723;5.60369;-537915;-408847;5;14.9;0;
 59.8622;10.5013;-251317;-340283;NA;21.6;1;
 59.7652;7.38037;-426294;-334594;0;13.2;0;
 58.5652;15.2653;15429;-493571;93;25.9;0;
 60.2138;11.3344;-202602;-304155;NA;22.8;1;
 60.246;11.6903;-182765;-301642;453;23.9;0;
 55.9266;11.9355;-192201;-783844;8;18.7;0;
 59.7601;10.29;-263932;-350777;NA;20.6;1;
 60.3868;5.21689;-536014;-249821;113;16.6;0;
 59.5319;10.6856;-243503;-377693;14;19.5;0;
 58.986;12.2791;-156209;-443385;116;22.5;0;
 59.1722;18.1896;182068;-421423;52;24;0;
 60.5273;8.19607;-371878;-255343;766;13.7;0;
 62.6975;9.56675;-276791;-21936;906;21.9;0;
 57.0329;16.4461;87941;-663670;0;23.2;5;
 60.031;11.3415;-203367;-324495;165;24.9;0;
 56.1191;12.3237;-166972;-763396;NA;17.7;1;
 59.7547;10.8615;-231994;-353581;120;26.3;4;
 60.391;23.4125;461322;-259987;75;18.2;0;
 70.4402;23.7828;329005;852328;15;12.2;0;
 59.9083;10.7563;-236754;-336129;10;21.9;0;
 59.9594;10.6901;-240061;-330206;190;18.9;0;
 55.7353;11.5379;-218268;-803975;NA;15.8;1;
 59.2825;17.9796;169521;-409721;42;20.1;0;
 58.8446;9.39442;-322881;-448370;NA;17;1;
 63.3538;10.3983;-229289;47549;152;24.3;0;
 58.8668;5.76326;-530527;-421809;35;15.6;0;
 63.3924;10.4268;-227567;51729;120;25.6;0;
 59.1888;17.7329;155937;-420775;NA;23.5;1;
 68.7298;16.5604;63277;639017;3;17.6;0;
 58.4533;8.75513;-363825;-488402;4;15.7;0;
 56.1182;12.3257;-166851;-763502;23;17.5;0;
 57.4224;10.516;-269453;-611742;NA;16.6;1;
 58.9177;6.88522;-465737;-424878;632.046;14.8;0;
 57.6131;13.2162;-106675;-598364;181;17.5;0;
 59.2755;11.1037;-221666;-407711;43;21.9;0;
 56.3523;8.70759;-389514;-721698;NA;18;1;
 57.2005;10.2091;-289707;-635133;0;17.8;0;
 59.9427;10.7068;-239256;-332124;87.0922;20.1;0;
 59.276;18.5405;201442;-408826;NA;24.4;1;
 65.8209;13.2183;-81238;314925;22;23.4;0;
 60.6431;22.5702;412062;-237865;58;17;0;
 57.9389;12.5491;-145166;-560706;85;20;0;
 55.424;11.5665;-218329;-838908;38;21.5;0;
 58.1632;8.03399;-409182;-516259;32;19.2;0;
 59.9221;10.7172;-238830;-334451;NA;22.1;1;
 60.374;6.14873;-485495;-258632;23;18.4;0;
 59.7344;10.5911;-247283;-354829;31;21.5;0;
 57.0116;9.98001;-305179;-655121;NA;20.2;1;
 55.4504;9.89382;-324269;-828898;22;36.7;4;
 55.8654;12.4897;-157729;-792200;54;17.3;0;
 55.3284;9.07308;-377511;-838047;67;17.2;0;
 55.8349;12.418;-162369;-795435;NA;17.1;1;
 57.2216;9.66917;-322091;-630214;12;20.7;0;
 61.248;8.90324;-325758;-179389;891.535;17.4;0;
 61.9287;6.68688;-433848;-91048;452;26;0;
 59.2421;17.9931;170498;-414182;35;22.2;0;
 57.4629;10.1082;-293569;-605445;NA;16.9;1;
 59.9296;10.7875;-234861;-333877;103;21.1;0;
 59.3387;18.547;201427;-401831;NA;22.8;1;
 62.6003;9.69792;-271014;-33266;572;24.1;0;
 59.5291;17.9377;165884;-382386;22;21.3;0;
 55.7008;9.89229;-322139;-800917;44;23.2;0;
 59.0735;10.1959;-274905;-426665;26;16.1;0;
 58.5241;15.0102;594;-498186;94;22.6;0;
 59.864;17.6161;146218;-345902;20;23.1;0;
 56.1606;14.0849;-57041;-761819;26;16.9;0;
 55.3656;13.2206;-113369;-849717;8;17.7;0;
 55.8792;12.5143;-156125;-790715;43;16.8;0;
 55.6009;13.0135;-125745;-822969;2;18.1;0;
 58.4512;8.7672;-363147;-488704;23;16.2;0;
 65.3273;21.472;300156;273974;21;18;0;
 60.1167;5.14946;-544268;-278972;32;16.7;0;
 59.9045;9.91121;-283845;-333130;85;18.5;0;
 56.7522;15.9035;55388;-695650;94;19.1;0;
 65.1194;25.3243;481266;274439;7;17;0;
 56.9908;9.98111;-305294;-657444;26;20.1;0;
 61.8673;6.07983;-466277;-93566;40;22.7;0;
 60.8764;10.9495;-219207;-229281;144;22.1;0;
 59.1287;14.5178;-27572;-430683;100;26;0;
 55.6168;12.9906;-127138;-821143;0;18;0;
 67.2426;14.9637;-1566;472205;79.3842;19.3;0;
 59.7099;19.3795;245823;-357664;5;24.9;0;
 59.8518;17.6248;146759;-347240;31;20.4;0;
 66.3156;14.1974;-35911;369114;55;20.5;0;
 59.7433;10.2214;-267908;-352360;14;18.4;0;
 57.3171;10.5269;-269616;-623522;NA;16.3;1;
 61.6361;17.0816;109973;-149893;27;27.6;0;
 60.3222;22.3953;406683;-274453;30;18.2;0;
 55.9351;12.4938;-157168;-784410;14.7829;19;0;
 59.415;11.3559;-206454;-393035;116;22.2;0;
 62.1082;21.5739;341403;-81701;56;16.9;5;
 56.133;12.9742;-126354;-763324;34;16.8;0;
 54.9377;10.7177;-275859;-890093;NA;20.9;1;
 55.6671;12.3423;-167904;-814023;NA;18.8;1;
 69.6823;18.7738;146711;749147;NA;12.1;1;
 61.1034;10.5137;-240995;-202520;509;23;0;
 59.8475;10.6618;-242475;-342532;88;20.9;0;
 59.5597;10.5756;-249489;-374181;104;18.5;0;
 62.1902;26.9427;616053;-32677;NA;24.1;1;
 59.3473;18.1619;179529;-402014;NA;20.9;1;
 58.9378;5.5947;-538986;-412576;NA;15.2;1;
 55.841;9.83188;-324680;-784958;35;24.6;0;
 56.0022;12.7336;-141871;-777459;6;17.1;0;
 60.3312;5.29882;-532490;-256619;91;17.4;0;
 59.9458;10.7692;-235761;-332010;NA;20.6;1;
 63.4326;10.6364;-216850;55464;134;25.3;0;
 60.8954;9.45985;-299470;-221164;412;20.2;0;
 59.6626;10.6694;-243436;-363106;NA;20;1;
 59.4216;16.1128;63063;-397606;16;30.1;0;
 57.7357;11.6508;-199511;-580958;5;17.8;0;
 59.9385;10.78;-235213;-332861;102;20.5;0;
 60.3842;5.45611;-523048;-252077;101;19.3;0;
 59.9165;10.5795;-246540;-334554;56;21.9;0;
 56.9623;8.70179;-383201;-653769;30;19.8;0;
 60.4267;10.5212;-245833;-277668;286;19.6;0;
 59.8113;10.8204;-233885;-347142;178;21.3;0;
 63.4314;10.422;-227497;56071;50;24.1;0;
 59.9497;11.0422;-220541;-332545;118.234;23;0;
 61.4848;6.06685;-472842;-135606;220;23.2;0;
 55.9442;11.7181;-205724;-781203;4;18.5;0;
 59.4706;17.7983;158301;-389248;27;23.8;0;
 61.4656;5.79748;-487309;-135709;93;21.1;0;
 58.97;5.71768;-531472;-410048;52;15.6;0;
 59.7263;10.321;-262472;-354658;38;19;0;
 59.9117;10.9267;-227237;-336366;206;20;0;
 58.7015;15.7639;44245;-478142;63;22.3;0;
 59.932;10.798;-234259;-333649;113;21.4;0;
 59.2884;17.7901;158718;-409548;13;28.6;4;
 60.1941;24.9573;548791;-269550;22;26;4;
 59.9473;10.8188;-232990;-332024;189;19;0;
 67.2915;14.5478;-19469;477726;110;21.8;0;
 55.6272;8.3675;-418854;-800344;11;22.8;0;
 58.1083;6.72418;-486514;-513219;17;18.2;0;
 59.952;10.939;-226268;-331931;191;20.7;0;
 60.3754;5.81105;-503870;-255880;0;17.2;0;
 60.248;11.1953;-210057;-299908;191;22.1;0;
 60.1741;12.0425;-163699;-310585;219;24.4;0;
 56.7444;14.9077;-5660;-696907;163;16.4;0;
 55.4678;11.8107;-202570;-834804;44;16.9;0;
 67.1878;14.2462;-32588;466285;1;20.1;0;
 60.1633;24.65;532496;-275522;16;21;0;
 62.6516;12.3959;-132991;-36047;904;19;0;
 59.3829;17.8536;161861;-398871;NA;26.5;1;
 59.77;5.49685;-530901;-320044;47;17.5;0;
 62.3774;6.58697;-432523;-40897;41;27.6;4;
 59.9405;10.9937;-223304;-333400;158;23.3;0;
 55.6724;11.6217;-213360;-811294;14;18;0;
 59.8665;10.8018;-234523;-340940;143;20.3;0;
 54.8908;9.7015;-341621;-890463;13;25.2;0;
 59.8099;10.8139;-234258;-347274;162;23.1;0;
 59.8104;10.7995;-235059;-347166;101;22.5;0;
 58.0734;7.0064;-470493;-519182;23;18.9;0;
 57.0017;9.8184;-315072;-655445;55;19.3;0;
 55.8666;9.49063;-345822;-780321;79;19.7;0;
 59.1344;15.1459;8341;-430142;NA;24.2;1;
 64.1484;10.1799;-233534;136462;13;24.6;0;
 60.2215;25.089;555513;-265406;16;20.5;0;
 66.3166;14.1349;-38706;369262;4;20.5;0;
 64.4506;13.6508;-64720;161996;413;17.5;5;
 59.0902;10.1024;-280104;-424405;74;16;0;
 59.0369;9.99064;-286945;-429835;124;16.5;0;
 59.5639;9.29786;-321331;-368044;251;15.4;0;
 55.6477;12.5471;-155055;-816709;30;18.3;0;
 69.642;18.9259;152892;744995;80;11.6;0;
 63.8081;20.1951;254719;100154;20;19.2;0;
 55.6162;12.5827;-152938;-820322;NA;18.5;1;
 57.7492;12.2824;-161848;-581227;72;18.8;0;
 59.8199;10.3678;-259101;-344452;197;20.1;0;
 58.9476;5.57525;-539933;-411332;19;15;0;
 59.4455;18.0579;173109;-391372;20;22.2;0;
 55.442;11.6211;-214754;-837077;NA;19.1;1;
 59.08;10.2018;-274514;-425968;7;16.5;0;
 55.6788;13.4185;-99899;-814954;56;16.4;0;
 56.7179;9.01261;-366887;-682781;7;18.2;0;
 68.2408;14.5911;-16931;583660;5;14.6;0;
 59.8467;10.7892;-235370;-343095;70;22.6;0;
 54.7327;11.351;-236416;-915583;6;21.4;0;
 60.9562;15.2524;13634;-227281;220;17.2;0;
 59.2061;10.8117;-238759;-414384;55;19.9;0;
 63.2752;10.2498;-237320;39370;NA;25.6;1;
 59.3162;18.0591;173862;-405758;NA;35.4;1;
 58.839;5.77062;-530550;-424937;120;14.9;0;
 58.6969;5.66321;-538973;-439721;NA;21.6;1;
 56.083;12.2076;-174386;-767126;26;18.3;0;
 63.0871;21.685;335856;27158;10;17.5;0;
 62.4191;6.26751;-448220;-34113;NA;24;1;
 63.4995;11.1472;-191053;61268;158;34.1;4;
 58.3112;6.67721;-486338;-490415;45;18.7;0;
 58.7983;11.1681;-221174;-461021;NA;17.5;1;
 59.0712;11.0832;-224217;-430364;11;20.7;0;
 59.8064;10.4417;-255081;-346247;139;21.7;0;
 63.406;10.4385;-226878;53196;97;23;0;
 59.1212;10.4145;-262039;-422276;10;17;0;
 55.6447;12.0742;-184944;-815795;20;17.9;0;
 60.0553;9.17401;-323340;-312919;470;16.8;0;
 59.9015;10.7529;-236994;-336872;20;20;0;
 68.8058;16.5477;62558;647499;0;14.3;0;
 60.2999;5.27997;-534041;-259907;50;18.3;0;
 58.1307;8.0756;-407137;-520128;NA;19.8;1;
 62.2931;5.71677;-478313;-44020;NA;22.2;1;
 58.3635;11.3778;-211813;-510131;11;17.8;0;
 55.6038;13.0285;-124785;-822673;8;19.3;0;
 59.3565;17.2476;127606;-403174;25;27.1;4;
 55.4213;9.30428;-361903;-829003;74.9194;22.4;0;
 58.8188;5.74173;-532522;-426926;59.4976;15.8;0;
 63.6571;8.838;-303600;87625;11;26;0;
 59.6783;18.593;201924;-363915;37;21.8;0;
 58.2871;15.2192;12854;-524599;129;21.5;0;
 56.8776;9.8314;-315397;-669336;44;18.9;0;
 59.2279;10.9681;-229703;-412529;35;20.9;0;
 55.6695;11.6214;-213396;-811617;18;18;0;
 55.3085;10.7822;-268984;-848863;17;22.5;0;
 60.3969;5.18167;-537758;-248415;NA;19;1;
 59.7661;10.8087;-234867;-352123;99;22.4;0;
 59.9161;10.7108;-239231;-335094;26;21.3;0;
 58.4344;8.08729;-402817;-486518;204;15.1;0;
 59.678;9.65103;-300420;-357089;175;16.6;0;
 55.8178;12.3808;-164785;-797254;39;18.2;0;
 60.3543;5.15117;-540139;-252846;NA;18.2;1;
 58.1421;7.95854;-413853;-518116;81;18.4;0;
 61.1653;5.94209;-484392;-169872;NA;17.6;1;
 60.3645;5.33794;-529804;-253278;81;17.8;0;
 61.2096;26.0681;590082;-148207;107;19.7;0;
 56.4623;10.3482;-287276;-718068;NA;21.6;1;
 60.0373;20.56;308788;-316223;14;18.3;5;
 69.6277;18.0348;118294;741517;26;11.2;0;
 59.5632;7.34029;-431199;-356666;NA;13.3;1;
 60.5302;8.48197;-356274;-256641;2;14;0;
 55.3019;11.2706;-237917;-851527;0;24.6;0;
 56.7145;14.5821;-25647;-700171;156;15.7;0;
 55.769;9.68204;-334739;-792228;NA;20.1;1;
 59.7937;5.18782;-547632;-314843;39;15.9;0;
 56.0236;12.5369;-154087;-774612;NA;17.5;1;
 61.4616;10.074;-261521;-161061;NA;17.5;1;
 69.6425;18.9402;153445;745085;14;12.6;0;
 59.1742;10.3295;-266459;-416036;40;16;0;
 56.1824;9.52331;-340768;-745265;63;19.3;0;
 56.8349;13.9397;-64847;-686257;140;17.5;0;
 58.369;8.64429;-371190;-497126;62;15.8;0;
 62.4646;6.24739;-448560;-28960;1;29.8;4;
 59.4921;10.8491;-234574;-382724;60;20.4;0;
 58.8673;5.76726;-530290;-421787;NA;14.5;1;
 60.257;24.9502;547323;-262692;21;18.4;0;
 56.9979;10.3164;-284878;-658192;7;18.4;0;
 59.2681;18.1383;178621;-410894;37;23.4;0;
 60.45;21.6665;365284;-264687;6;19.4;0;
 59.6454;11.2542;-210715;-367083;149;22.9;0;
 56.0221;12.2043;-174888;-773929;NA;21.8;1;
 59.9261;10.7702;-235850;-334202;41;20.9;0;
 59.3654;18.134;177848;-400078;NA;28.6;1;
 59.2526;10.9178;-232390;-409602;42;20.1;0;
 63.9366;11.4922;-171312;108824;100;22.7;0;
 60.39;5.32063;-530320;-250329;5;19.2;0;
 57.0507;9.91978;-308488;-650477;8;19;0;
 59.9528;16.8624;103820;-337486;73;21.1;0;
 57.5552;11.9334;-183651;-601929;30;19.5;3;
 60.1293;10.2777;-261604;-309728;110;20.6;0;
 61.8828;23.9949;469917;-91315;97;18.3;5;
 61.4302;21.8557;364007;-155153;8;16.6;0;
 68.7563;16.5586;63133;641977;0;14.6;0;
 59.2416;17.1744;123884;-416111;17;25;0;
 63.1071;11.3012;-185933;17258;200;26.1;5;
 59.2544;15.2225;12674;-416758;32;21;0;
 59.9318;11.1384;-215307;-334861;149;23.9;0;
 56.6987;14.9033;-5937;-702017;159;16.1;0;
 57.6099;12.0547;-176112;-596167;18;17.9;0;
 60.0505;10.8571;-230119;-320696;219;21.5;0;
 55.8768;13.1428;-116670;-792317;44;16.8;0;
 55.6008;12.6597;-148131;-822227;0;17.3;0;
 67.5406;24.2526;392998;533766;242;11;0;
 62.3471;5.84601;-470848;-39031;NA;26.6;1;
 55.6675;11.9743;-191134;-812951;38;18.4;0;
 68.585;16.5853;64686;622860;21;16.3;0;
 58.3407;8.54159;-377484;-499669;NA;16.2;1;
 55.6625;12.5121;-157202;-814967;11;17.3;0;
 56.7643;8.88348;-374283;-676872;NA;17.8;1;
 59.1294;9.6413;-306053;-417949;31;16.1;0;
 59.412;10.2824;-267200;-389415;NA;17.7;1;
 59.2909;11.1081;-221312;-406014;40;21;0;
 62.6159;9.47322;-282323;-30570;602;27.3;0;
 59.1323;9.63645;-306302;-417604;15;16.4;0;
 55.8947;12.0621;-184429;-787784;26;18;0;
 60.0841;23.5653;474189;-292742;41;19.3;0;
 66.5132;25.6698;471595;430118;150;13.7;5;
 58.3094;13.0741;-112843;-520443;NA;23.7;1;
 65.9533;21.5682;297496;343748;45;18.6;5;
 59.9404;11.1511;-214542;-333947;NA;20.6;1;
 60.5664;9.71753;-288578;-258824;413;18.7;0;
 56.0296;9.93647;-316462;-764425;NA;22.2;1;
 55.5758;13.0121;-125920;-825778;17;17.7;0;
 59.4144;13.5496;-82210;-398026;86;25;0;
 59.7356;10.765;-237535;-355351;74;24.9;0;
 60.2709;24.7482;536065;-262864;55;18.6;0;
 55.7353;12.4408;-161380;-806641;36;17.9;0;
 56.9636;8.69779;-383430;-653600;33;24.3;4;
